      0.00000000e+00      -9.80832017e+00      -1.02213420e+01      -9.93776632e+00      -1.06014635e+01
      1.00000000e+01      -1.01941571e+01      -9.95055998e+00      -1.02143419e+01      -1.00098331e+01
      2.00000000e+01      -1.02797327e+01      -1.00471071e+01      -1.01565814e+01      -9.68547080e+00
      3.00000000e+01      -9.76305271e+00      -1.03367162e+01      -9.70446145e+00      -1.01646617e+01
      4.00000000e+01      -9.92898481e+00      -9.74903249e+00      -1.00338635e+01      -1.00570112e+01
      5.00000000e+01      -1.00724101e+01      -9.53233534e+00      -1.01637093e+01      -9.80043734e+00
      6.00000000e+01      -9.65324861e+00      -1.01815839e+01      -9.57684282e+00      -9.95721665e+00
      7.00000000e+01      -9.81304203e+00      -9.99800473e+00      -9.69791464e+00      -9.65993062e+00
      8.00000000e+01      -9.97973403e+00      -9.42499408e+00      -1.00202357e+01      -9.54392819e+00
      9.00000000e+01      -9.45053926e+00      -9.68244484e+00      -9.57829768e+00      -1.00576102e+01
      1.00000000e+02      -9.53278671e+00      -9.75295526e+00      -9.53212828e+00      -9.75102176e+00
      1.10000000e+02      -9.92537321e+00      -9.51093887e+00      -9.79740945e+00      -9.13517049e+00
      1.20000000e+02      -9.44756954e+00      -9.71412850e+00      -9.40832066e+00      -9.59887332e+00
      1.30000000e+02      -9.26031266e+00      -9.49635941e+00      -9.37603611e+00      -9.83618384e+00
      1.40000000e+02      -9.66370159e+00      -9.07245788e+00      -9.73904046e+00      -9.29369209e+00
      1.50000000e+02      -9.39668264e+00      -9.56929206e+00      -9.30445468e+00      -9.29846265e+00
      1.60000000e+02      -9.16979689e+00      -9.71954794e+00      -9.06569543e+00      -9.41385175e+00
      1.70000000e+02      -9.49084039e+00      -8.97597752e+00      -9.55060284e+00      -9.15147126e+00
      1.80000000e+02      -9.21513844e+00      -9.02772477e+00      -9.33787765e+00      -9.38815116e+00
      1.90000000e+02      -8.94592934e+00      -9.48080376e+00      -8.92444484e+00      -9.41771407e+00
      2.00000000e+02      -9.38660264e+00      -9.15261400e+00      -9.25716318e+00      -8.77251220e+00
      2.10000000e+02      -9.20915974e+00      -9.01245299e+00      -9.19027671e+00      -8.95700257e+00
      2.20000000e+02      -8.71131373e+00      -9.12995262e+00      -8.83486425e+00      -9.49276142e+00
      2.30000000e+02      -9.08003564e+00      -8.79140464e+00      -9.13744964e+00      -8.96000210e+00
      2.40000000e+02      -9.16719398e+00      -8.92518926e+00      -9.06154882e+00      -8.61495995e+00
      2.50000000e+02      -8.67759538e+00      -9.28470452e+00      -8.58723445e+00      -9.01935767e+00
      2.60000000e+02      -8.84759457e+00      -8.68438045e+00      -8.92505940e+00      -8.91185760e+00
      2.70000000e+02      -8.95806124e+00      -8.40098065e+00      -9.07258067e+00      -8.73726946e+00
      2.80000000e+02      -8.53329765e+00      -9.03332390e+00      -8.49154732e+00      -8.91072315e+00
      2.90000000e+02      -8.72417043e+00      -8.91130729e+00      -8.59663057e+00      -8.53678372e+00
      3.00000000e+02      -8.89752351e+00      -8.38303475e+00      -8.89949873e+00      -8.38883503e+00
      3.10000000e+02      -8.34664506e+00      -8.58555678e+00      -8.47480092e+00      -8.96188926e+00
      3.20000000e+02      -8.41801121e+00      -8.59165665e+00      -8.45600320e+00      -8.70322096e+00
      3.30000000e+02      -8.81945360e+00      -8.39391595e+00      -8.70314608e+00      -8.05237638e+00
      3.40000000e+02      -8.36060361e+00      -8.67001359e+00      -8.28633948e+00      -8.45193534e+00
      3.50000000e+02      -8.17541585e+00      -8.42569216e+00      -8.26856306e+00      -8.69922095e+00
      3.60000000e+02      -8.55101239e+00      -7.93008589e+00      -8.65432579e+00      -8.23346795e+00
      3.70000000e+02      -8.27613687e+00      -8.42823028e+00      -8.21520940e+00      -8.24931546e+00
      3.80000000e+02      -8.08168015e+00      -8.64351269e+00      -7.95936566e+00      -8.28433352e+00
      3.90000000e+02      -8.41191492e+00      -7.92769024e+00      -8.43469689e+00      -7.99458997e+00
      4.00000000e+02      -8.10687058e+00      -7.92284435e+00      -8.23628994e+00      -8.30288714e+00
      4.10000000e+02      -7.82791482e+00      -8.32193056e+00      -7.84549411e+00      -8.37355253e+00
      4.20000000e+02      -8.28751621e+00      -8.04087018e+00      -8.16357919e+00      -7.67692643e+00
      4.30000000e+02      -8.12326584e+00      -7.97185705e+00      -8.06703504e+00      -7.80673408e+00
      4.40000000e+02      -7.62002589e+00      -8.05499589e+00      -7.72642653e+00      -8.36744371e+00
      4.50000000e+02      -7.96848953e+00      -7.63996769e+00      -8.05790287e+00      -7.90253192e+00
      4.60000000e+02      -8.04978516e+00      -7.78920050e+00      -7.97126932e+00      -7.55863704e+00
      4.70000000e+02      -7.58811086e+00      -8.22051930e+00      -7.47421125e+00      -7.88605060e+00
      4.80000000e+02      -7.76971749e+00      -7.63010386e+00      -7.81271212e+00      -7.75635854e+00
      4.90000000e+02      -7.84885237e+00      -7.28501809e+00      -7.97616047e+00      -7.65886109e+00
      5.00000000e+02      -7.41152326e+00      -7.87940188e+00      -7.40823145e+00      -7.86973542e+00
      5.10000000e+02      -7.62950083e+00      -7.80754134e+00      -7.50116614e+00      -7.43068371e+00
      5.20000000e+02      -7.81531584e+00      -7.34142670e+00      -7.77858467e+00      -7.23356480e+00
      5.30000000e+02      -7.24864942e+00      -7.50574712e+00      -7.36552898e+00      -7.84896650e+00
      5.40000000e+02      -7.30500181e+00      -7.43540349e+00      -7.37818353e+00      -7.65030319e+00
      5.50000000e+02      -7.70814530e+00      -7.26142904e+00      -7.61408850e+00      -6.98522917e+00
      5.60000000e+02      -7.27029568e+00      -7.61592592e+00      -7.16778102e+00      -7.31488939e+00
      5.70000000e+02      -7.09481930e+00      -7.36742493e+00      -7.15690547e+00      -7.54974231e+00
      5.80000000e+02      -7.44294008e+00      -6.80161998e+00      -7.56481719e+00      -7.15951476e+00
      5.90000000e+02      -7.15283197e+00      -7.27900400e+00      -7.12875490e+00      -7.20830115e+00
      6.00000000e+02      -6.98806794e+00      -7.55104324e+00      -6.85868206e+00      -7.17109878e+00
      6.10000000e+02      -7.33394852e+00      -6.88252845e+00      -7.31767478e+00      -6.83474026e+00
      6.20000000e+02      -7.00448716e+00      -6.83528299e+00      -7.12879784e+00      -7.20032403e+00
      6.30000000e+02      -6.71078780e+00      -7.16532163e+00      -6.76582958e+00      -7.32695302e+00
      6.40000000e+02      -7.18272275e+00      -6.91261283e+00      -7.07557762e+00      -6.59797882e+00
      6.50000000e+02      -7.03477593e+00      -6.92377555e+00      -6.94631943e+00      -6.66402111e+00
      6.60000000e+02      -6.53367550e+00      -6.99417819e+00      -6.61323422e+00      -7.22780411e+00
      6.70000000e+02      -6.86097464e+00      -6.50053037e+00      -6.97424265e+00      -6.83314435e+00
      6.80000000e+02      -6.92874312e+00      -6.64276791e+00      -6.88450862e+00      -6.51287236e+00
      6.90000000e+02      -6.49352751e+00      -7.14101195e+00      -6.36646435e+00      -6.76788821e+00
      7.00000000e+02      -6.69378194e+00      -6.58159421e+00      -6.69839000e+00      -6.59512586e+00
      7.10000000e+02      -6.74536689e+00      -6.18615711e+00      -6.87386713e+00      -6.56350089e+00
      7.20000000e+02      -6.28967792e+00      -6.72496064e+00      -6.32514448e+00      -6.82910897e+00
      7.30000000e+02      -6.52899536e+00      -6.68660222e+00      -6.41155586e+00      -6.34173857e+00
      7.40000000e+02      -6.73134868e+00      -6.29499266e+00      -6.65925695e+00      -6.08329373e+00
      7.50000000e+02      -6.15603999e+00      -6.44150650e+00      -6.25099667e+00      -6.72034886e+00
      7.60000000e+02      -6.19535969e+00      -6.28890375e+00      -6.29706499e+00      -6.58756359e+00
      7.70000000e+02      -6.59246179e+00      -6.11645398e+00      -6.52922334e+00      -5.93075291e+00
      7.80000000e+02      -6.17536058e+00      -6.54808566e+00      -6.05393347e+00      -6.19151231e+00
      7.90000000e+02      -6.01710701e+00      -6.31740483e+00      -6.04247670e+00      -6.39190347e+00
      8.00000000e+02      -6.34032975e+00      -5.68954336e+00      -6.46966875e+00      -6.06935016e+00
      8.10000000e+02      -6.02844796e+00      -6.12654006e+00      -6.04341447e+00      -6.17048953e+00
      8.20000000e+02      -5.88863722e+00      -6.44119480e+00      -5.76396573e+00      -6.07509427e+00
      8.30000000e+02      -6.25516154e+00      -5.83526954e+00      -6.20131447e+00      -5.67714646e+00
      8.40000000e+02      -5.90775718e+00      -5.76435576e+00      -6.01563569e+00      -6.08114339e+00
      8.50000000e+02      -5.59625396e+00      -6.01598791e+00      -5.68374446e+00      -6.27290569e+00
      8.60000000e+02      -6.07298582e+00      -5.77008897e+00      -5.99239245e+00      -5.53342478e+00
      8.70000000e+02      -5.94222384e+00      -5.86389693e+00      -5.82959916e+00      -5.53317209e+00
      8.80000000e+02      -5.45103997e+00      -5.94390966e+00      -5.49650974e+00      -6.07743265e+00
      8.90000000e+02      -5.75857595e+00      -5.37628460e+00      -5.88538102e+00      -5.74865046e+00
      9.00000000e+02      -5.80563054e+00      -5.49047510e+00      -5.79970672e+00      -5.47307967e+00
      9.10000000e+02      -5.39324618e+00      -6.04442153e+00      -5.26459368e+00      -5.66663065e+00
      9.20000000e+02      -5.61803797e+00      -5.53371917e+00      -5.58383970e+00      -5.43329519e+00
      9.30000000e+02      -5.64766007e+00      -5.10455618e+00      -5.76564736e+00      -5.45102842e+00
      9.40000000e+02      -5.16952772e+00      -5.57518304e+00      -5.24052200e+00      -5.78365927e+00
      9.50000000e+02      -5.42314856e+00      -5.54994881e+00      -5.32730184e+00      -5.26849283e+00
      9.60000000e+02      -5.64401207e+00      -5.23900279e+00      -5.54312665e+00      -4.94275053e+00
      9.70000000e+02      -5.06781952e+00      -5.38990164e+00      -5.13220370e+00      -5.57896719e+00
      9.80000000e+02      -5.09038238e+00      -5.15597387e+00      -5.21134692e+00      -5.51118888e+00
      9.90000000e+02      -5.47380678e+00      -4.96311245e+00      -5.44714710e+00      -4.88482572e+00
      1.00000000e+03      -5.07493844e+00      -5.46396188e+00      -4.94565970e+00      -5.08433204e+00
      1.01000000e+03      -4.94060541e+00      -5.27072258e+00      -4.92694769e+00      -5.23061639e+00
      1.02000000e+03      -5.24352087e+00      -4.59485440e+00      -5.36854025e+00      -4.96197655e+00
      1.03000000e+03      -4.90476476e+00      -4.97605869e+00      -4.95741153e+00      -5.13065710e+00
      1.04000000e+03      -4.78360173e+00      -5.31459892e+00      -4.67500099e+00      -4.99569046e+00
      1.05000000e+03      -5.17384189e+00      -4.78088915e+00      -5.08732644e+00      -4.52683463e+00
      1.06000000e+03      -4.81593394e+00      -4.70786330e+00      -4.89755362e+00      -4.94754127e+00
      1.07000000e+03      -4.48579064e+00      -4.87826985e+00      -4.59776034e+00      -5.20707132e+00
      1.08000000e+03      -4.95951356e+00      -4.61685100e+00      -4.91281321e+00      -4.47971440e+00
      1.09000000e+03      -4.84451045e+00      -4.78898731e+00      -4.71797659e+00      -4.41741786e+00
      1.10000000e+03      -4.37056666e+00      -4.89963126e+00      -4.37780564e+00      -4.92088868e+00
      1.11000000e+03      -4.66190856e+00      -4.26904242e+00      -4.79070000e+00      -4.64724130e+00
      1.12000000e+03      -4.68219370e+00      -4.33744463e+00      -4.71512015e+00      -4.43413385e+00
      1.13000000e+03      -4.28719494e+00      -4.93053517e+00      -4.16867207e+00      -4.58249019e+00
      1.14000000e+03      -4.54071658e+00      -4.48129036e+00      -4.47082711e+00      -4.27605839e+00
      1.15000000e+03      -4.55525423e+00      -4.03880835e+00      -4.65198108e+00      -4.32284885e+00
      1.16000000e+03      -4.05269172e+00      -4.43482003e+00      -4.15274682e+00      -4.72863402e+00
      1.17000000e+03      -4.31294235e+00      -4.40047085e+00      -4.24741910e+00      -4.20806039e+00
      1.18000000e+03      -4.55199539e+00      -4.16960570e+00      -4.43150593e+00      -3.81578579e+00
      1.19000000e+03      -3.98259697e+00      -4.34684268e+00      -4.01054389e+00      -4.42890941e+00
      1.20000000e+03      -3.99094573e+00      -4.03919149e+00      -4.12015083e+00      -4.41860507e+00
      1.21000000e+03      -4.35384669e+00      -3.80629684e+00      -4.36619420e+00      -3.84255558e+00
      1.22000000e+03      -3.96867348e+00      -4.36250336e+00      -3.84331913e+00      -3.99439757e+00
      1.23000000e+03      -3.86353605e+00      -4.22216022e+00      -3.81209501e+00      -4.07110251e+00
      1.24000000e+03      -4.15231683e+00      -3.51697619e+00      -4.26162857e+00      -3.83797250e+00
      1.25000000e+03      -3.78350070e+00      -3.83259836e+00      -3.86903213e+00      -4.08376328e+00
      1.26000000e+03      -3.67369308e+00      -4.17340663e+00      -3.59105553e+00      -3.93073964e+00
      1.27000000e+03      -4.08850168e+00      -3.71501960e+00      -3.97719856e+00      -3.38817556e+00
      1.28000000e+03      -3.72782404e+00      -3.66229285e+00      -3.77575015e+00      -3.80302894e+00
      1.29000000e+03      -3.38051323e+00      -3.75544304e+00      -3.50676278e+00      -4.12617761e+00
      1.30000000e+03      -3.84384974e+00      -3.45743435e+00      -3.83529632e+00      -3.43231706e+00
      1.31000000e+03      -3.74100527e+00      -3.69718634e+00      -3.61208821e+00      -3.31861860e+00
      1.32000000e+03      -3.29051590e+00      -3.85623162e+00      -3.25886473e+00      -3.76328726e+00
      1.33000000e+03      -3.57106353e+00      -3.17907292e+00      -3.69010972e+00      -3.52865465e+00
      1.34000000e+03      -3.56020571e+00      -3.18887362e+00      -3.62898312e+00      -3.39083991e+00
      1.35000000e+03      -3.17583826e+00      -3.80071019e+00      -3.07824126e+00      -3.51411445e+00
      1.36000000e+03      -3.46019389e+00      -3.41953902e+00      -3.36097952e+00      -3.12819383e+00
      1.37000000e+03      -3.46718579e+00      -2.98607293e+00      -3.53384140e+00      -3.18180861e+00
      1.38000000e+03      -2.94049872e+00      -3.30776213e+00      -3.06050057e+00      -3.66015021e+00
      1.39000000e+03      -3.19976163e+00      -3.24223085e+00      -3.17053024e+00      -3.15639230e+00
      1.40000000e+03      -3.45441246e+00      -3.08418506e+00      -3.32529438e+00      -2.70502710e+00
      1.41000000e+03      -2.89872100e+00      -3.30746229e+00      -2.88768512e+00      -3.27505530e+00
      1.42000000e+03      -2.89743220e+00      -2.93966851e+00      -3.02310858e+00      -3.30871993e+00
      1.43000000e+03      -3.23436827e+00      -2.65123433e+00      -3.28459803e+00      -2.79873504e+00
      1.44000000e+03      -2.85675734e+00      -3.24424574e+00      -2.74674582e+00      -2.92119435e+00
      1.45000000e+03      -2.78419066e+00      -3.16667891e+00      -2.69965238e+00      -2.91843019e+00
      1.46000000e+03      -3.06601793e+00      -2.45382393e+00      -3.14966510e+00      -2.69945554e+00
      1.47000000e+03      -2.66617358e+00      -2.70057541e+00      -2.77679839e+00      -3.02542737e+00
      1.48000000e+03      -2.56011559e+00      -3.02111379e+00      -2.51096821e+00      -2.87679150e+00
      1.49000000e+03      -2.99803744e+00      -2.63437187e+00      -2.87208539e+00      -2.26451117e+00
      1.50000000e+03      -2.64192386e+00      -2.62316679e+00      -2.65179142e+00      -2.65214372e+00
      1.51000000e+03      -2.28110783e+00      -2.64945314e+00      -2.41013711e+00      -3.02835086e+00
      1.52000000e+03      -2.72777398e+00      -2.29698465e+00      -2.75814560e+00      -2.38617189e+00
      1.53000000e+03      -2.63164937e+00      -2.58822510e+00      -2.51209182e+00      -2.23714166e+00
      1.54000000e+03      -2.20917380e+00      -2.80856555e+00      -2.14151680e+00      -2.60988902e+00
      1.55000000e+03      -2.48566455e+00      -2.10513901e+00      -2.58412267e+00      -2.39426264e+00
      1.56000000e+03      -2.44137867e+00      -2.04963932e+00      -2.53974103e+00      -2.33848120e+00
      1.57000000e+03      -2.06022322e+00      -2.65784146e+00      -1.99244057e+00      -2.45879519e+00
      1.58000000e+03      -2.37524473e+00      -2.34464950e+00      -2.25574404e+00      -1.99373274e+00
      1.59000000e+03      -2.38221039e+00      -1.94245357e+00      -2.41272572e+00      -2.03206372e+00
      1.60000000e+03      -1.83400656e+00      -2.19682842e+00      -1.96302358e+00      -2.57569098e+00
      1.61000000e+03      -2.08544082e+00      -2.08025999e+00      -2.09515963e+00      -2.10880178e+00
      1.62000000e+03      -2.35107432e+00      -1.98179557e+00      -2.22508783e+00      -1.61183517e+00
      1.63000000e+03      -1.81465094e+00      -2.26678325e+00      -1.76564225e+00      -2.12287030e+00
      1.64000000e+03      -1.80996736e+00      -1.85720367e+00      -1.92067025e+00      -2.18228448e+00
      1.65000000e+03      -2.11742644e+00      -1.50333027e+00      -2.20095786e+00      -1.74861929e+00
      1.66000000e+03      -1.74026762e+00      -2.11164268e+00      -1.65561455e+00      -1.86305226e+00
      1.67000000e+03      -1.70151664e+00      -2.10028381e+00      -1.59158761e+00      -1.77747077e+00
      1.68000000e+03      -1.98397339e+00      -1.40247195e+00      -2.03434684e+00      -1.55039273e+00
      1.69000000e+03      -1.55452111e+00      -1.58397304e+00      -1.68015917e+00      -1.95291080e+00
      1.70000000e+03      -1.44512069e+00      -1.86291401e+00      -1.43392553e+00      -1.83004238e+00
      1.71000000e+03      -1.90261185e+00      -1.53780042e+00      -1.77348220e+00      -1.15861402e+00
      1.72000000e+03      -1.55742187e+00      -1.58634439e+00      -1.52834878e+00      -1.50098246e+00
      1.73000000e+03      -1.18881615e+00      -1.56175328e+00      -1.30887852e+00      -1.91432544e+00
      1.74000000e+03      -1.61437024e+00      -1.14199934e+00      -1.68087853e+00      -1.33730522e+00
