      1.20000000e+03       1.32646858e+01       1.04961905e+01       2.76849532e+00      -1.00000000e+00      -4.14222328e+00
      1.21000000e+03       1.32656335e+01       1.81651430e+00       1.14491192e+01      -1.00000000e+00      -4.09222333e+00
      1.22000000e+03       1.32648579e+01       8.82345095e+00       4.44140690e+00      -1.00000000e+00      -4.04222338e+00
      1.23000000e+03       1.32648795e+01       9.23554428e+00       4.02933524e+00      -1.00000000e+00      -3.99222345e+00
      1.24000000e+03       1.32656643e+01       9.41046620e-01       1.23246177e+01      -1.00000000e+00      -3.94222353e+00
      1.25000000e+03       1.32645901e+01       1.19045389e+01       1.36005120e+00      -1.00000000e+00      -3.89222362e+00
      1.26000000e+03       1.32652228e+01       5.60217555e+00       7.66304721e+00      -1.00000000e+00      -3.84222372e+00
      1.27000000e+03       1.32654713e+01       2.84915631e+00       1.04163150e+01      -1.00000000e+00      -3.79222385e+00
      1.28000000e+03       1.32644978e+01       1.30688293e+01       1.95668553e-01      -1.00000000e+00      -3.74222399e+00
      1.29000000e+03       1.32655507e+01       1.88450682e+00       1.13810439e+01      -1.00000000e+00      -3.69222417e+00
      1.30000000e+03       1.32651088e+01       7.06662830e+00       6.19848051e+00      -1.00000000e+00      -3.64222437e+00
      1.31000000e+03       1.32646790e+01       1.05677110e+01       2.69696803e+00      -1.00000000e+00      -3.59222460e+00
      1.32000000e+03       1.32656353e+01       1.75727067e+00       1.15083647e+01      -1.00000000e+00      -3.54222488e+00
      1.33000000e+03       1.32648598e+01       8.87804333e+00       4.38681648e+00      -1.00000000e+00      -3.49222521e+00
      1.34000000e+03       1.32648795e+01       9.13506943e+00       4.12981011e+00      -1.00000000e+00      -3.44222559e+00
      1.35000000e+03       1.32656563e+01       1.13722894e+00       1.21284274e+01      -1.00000000e+00      -3.39222604e+00
      1.36000000e+03       1.32646075e+01       1.16096529e+01       1.65495454e+00      -1.00000000e+00      -3.34222657e+00
      1.37000000e+03       1.32652008e+01       5.93632704e+00       7.32887379e+00      -1.00000000e+00      -3.29222718e+00
      1.38000000e+03       1.32654895e+01       2.57049980e+00       1.06949897e+01      -1.00000000e+00      -3.24222791e+00
      1.39000000e+03       1.32644902e+01       1.32142334e+01       5.02568546e-02      -1.00000000e+00      -3.19222876e+00
      1.40000000e+03       1.32655466e+01       1.89042189e+00       1.13751247e+01      -1.00000000e+00      -3.14222975e+00
      1.41000000e+03       1.32651197e+01       6.95545997e+00       6.30965973e+00      -1.00000000e+00      -3.09223093e+00
      1.42000000e+03       1.32646688e+01       1.07098876e+01       2.55478118e+00      -1.00000000e+00      -3.04223230e+00
      1.43000000e+03       1.32656402e+01       1.63529316e+00       1.16303470e+01      -1.00000000e+00      -2.99223392e+00
      1.44000000e+03       1.32648593e+01       8.98247327e+00       4.28238606e+00      -1.00000000e+00      -2.94223582e+00
      1.45000000e+03       1.32648812e+01       9.00192223e+00       4.26295900e+00      -1.00000000e+00      -2.89223803e+00
      1.46000000e+03       1.32656477e+01       1.34530369e+00       1.19203440e+01      -1.00000000e+00      -2.84224062e+00
      1.47000000e+03       1.32646243e+01       1.13258820e+01       1.93874233e+00      -1.00000000e+00      -2.79224369e+00
      1.48000000e+03       1.32651806e+01       6.23638374e+00       7.02879684e+00      -1.00000000e+00      -2.74224727e+00
      1.49000000e+03       1.32655050e+01       2.34580719e+00       1.09196978e+01      -1.00000000e+00      -2.69225147e+00
      1.50000000e+03       1.32644861e+01       1.32917114e+01      -2.72253066e-02      -1.00000000e+00      -2.64225645e+00
      1.51000000e+03       1.32655387e+01       1.97040272e+00       1.12951360e+01      -1.00000000e+00      -2.59226223e+00
      1.52000000e+03       1.32651342e+01       6.77205245e+00       6.49308173e+00      -1.00000000e+00      -2.54226903e+00
      1.53000000e+03       1.32646555e+01       1.09154654e+01       2.34919011e+00      -1.00000000e+00      -2.49227699e+00
      1.54000000e+03       1.32656475e+01       1.46390503e+00       1.18017424e+01      -1.00000000e+00      -2.44228630e+00
      1.55000000e+03       1.32648573e+01       9.11855055e+00       4.14630675e+00      -1.00000000e+00      -2.39229722e+00
      1.56000000e+03       1.32648835e+01       8.85730201e+00       4.40758150e+00      -1.00000000e+00      -2.34231006e+00
      1.57000000e+03       1.32656395e+01       1.54304560e+00       1.17225939e+01      -1.00000000e+00      -2.29232511e+00
      1.58000000e+03       1.32646396e+01       1.10741549e+01       2.19048472e+00      -1.00000000e+00      -2.24234275e+00
      1.59000000e+03       1.32651629e+01       6.48459333e+00       6.78056956e+00      -1.00000000e+00      -2.19236335e+00
      1.60000000e+03       1.32655170e+01       2.18778720e+00       1.10777298e+01      -1.00000000e+00      -2.14238738e+00
      1.61000000e+03       1.32644858e+01       1.32945810e+01      -3.00951313e-02      -1.00000000e+00      -2.09241556e+00
      1.62000000e+03       1.32655271e+01       2.12424547e+00       1.11412816e+01      -1.00000000e+00      -2.04244822e+00
      1.63000000e+03       1.32651519e+01       6.52321988e+00       6.74193206e+00      -1.00000000e+00      -1.99248668e+00
      1.64000000e+03       1.32646397e+01       1.11712559e+01       2.09338378e+00      -1.00000000e+00      -1.94253144e+00
      1.65000000e+03       1.32656562e+01       1.26112454e+00       1.20045316e+01      -1.00000000e+00      -1.89258346e+00
      1.66000000e+03       1.32648548e+01       9.26473870e+00       4.00011612e+00      -1.00000000e+00      -1.84264428e+00
      1.67000000e+03       1.32648853e+01       8.72351335e+00       4.54137193e+00      -1.00000000e+00      -1.79271471e+00
      1.68000000e+03       1.32656327e+01       1.70910700e+00       1.15565257e+01      -1.00000000e+00      -1.74279623e+00
      1.69000000e+03       1.32646526e+01       1.08720133e+01       2.39263926e+00      -1.00000000e+00      -1.69289103e+00
      1.70000000e+03       1.32651484e+01       6.66813096e+00       6.59701742e+00      -1.00000000e+00      -1.64300065e+00
      1.71000000e+03       1.32655253e+01       2.10260198e+00       1.11629233e+01      -1.00000000e+00      -1.59312712e+00
      1.72000000e+03       1.32644894e+01       1.32226181e+01       4.18712804e-02      -1.00000000e+00      -1.54327437e+00
      1.73000000e+03       1.32655119e+01       2.34515438e+00       1.09203576e+01      -1.00000000e+00      -1.49344335e+00
      1.74000000e+03       1.32651724e+01       6.22100591e+00       7.04416646e+00      -1.00000000e+00      -1.44363833e+00
      1.75000000e+03       1.32646223e+01       1.14591633e+01       1.80545901e+00      -1.00000000e+00      -1.39386268e+00
      1.76000000e+03       1.32656653e+01       1.04788189e+00       1.22177834e+01      -1.00000000e+00      -1.34411989e+00
      1.77000000e+03       1.32648531e+01       9.39726194e+00       3.86759114e+00      -1.00000000e+00      -1.29441586e+00
      1.78000000e+03       1.32648853e+01       8.62233829e+00       4.64254703e+00      -1.00000000e+00      -1.24475593e+00
      1.79000000e+03       1.32656284e+01       1.82416246e+00       1.14414660e+01      -1.00000000e+00      -1.19514701e+00
      1.80000000e+03       1.32646625e+01       1.07308828e+01       2.53377974e+00      -1.00000000e+00      -1.14559572e+00
      1.81000000e+03       1.32651372e+01       6.78104750e+00       6.48408967e+00      -1.00000000e+00      -1.09611024e+00
      1.82000000e+03       1.32655301e+01       2.08756608e+00       1.11779640e+01      -1.00000000e+00      -1.04669870e+00
      1.83000000e+03       1.32644963e+01       1.30815600e+01       1.82936374e-01      -1.00000000e+00      -9.97374090e-01
      1.84000000e+03       1.32654938e+01       2.62039718e+00       1.06450966e+01      -1.00000000e+00      -9.48142965e-01
      1.85000000e+03       1.32651948e+01       5.87920767e+00       7.38598718e+00      -1.00000000e+00      -8.99025456e-01
      1.86000000e+03       1.32646042e+01       1.17577146e+01       1.50688957e+00      -1.00000000e+00      -8.50033781e-01
      1.87000000e+03       1.32656735e+01       8.46192088e-01       1.24194814e+01      -1.00000000e+00      -8.01180600e-01
      1.88000000e+03       1.32648536e+01       9.48801285e+00       3.77684071e+00      -1.00000000e+00      -7.52486449e-01
      1.89000000e+03       1.32648823e+01       8.57347787e+00       4.69140444e+00      -1.00000000e+00      -7.03967123e-01
      1.90000000e+03       1.32656274e+01       1.87122579e+00       1.13944016e+01      -1.00000000e+00      -6.55645447e-01
      1.91000000e+03       1.32646695e+01       1.06511806e+01       2.61348891e+00      -1.00000000e+00      -6.07536770e-01
      1.92000000e+03       1.32651288e+01       6.82506642e+00       6.44006239e+00      -1.00000000e+00      -5.59660580e-01
      1.93000000e+03       1.32655321e+01       2.12819248e+00       1.11373396e+01      -1.00000000e+00      -5.12034758e-01
      1.94000000e+03       1.32645062e+01       1.28799607e+01       3.84545518e-01      -1.00000000e+00      -4.64632935e-01
      1.95000000e+03       1.32654733e+01       2.93034020e+00       1.03351331e+01      -1.00000000e+00      -4.17495474e-01
      1.96000000e+03       1.32652184e+01       5.51335785e+00       7.75186059e+00      -1.00000000e+00      -3.70622658e-01
      1.97000000e+03       1.32645867e+01       1.20398189e+01       1.22476779e+00      -1.00000000e+00      -3.23991016e-01
      1.98000000e+03       1.32656799e+01       6.71015858e-01       1.25946640e+01      -1.00000000e+00      -2.77623394e-01
      1.99000000e+03       1.32648566e+01       9.52467733e+00       3.74017926e+00      -1.00000000e+00      -2.31466741e-01
      2.00000000e+03       1.32648770e+01       8.57365509e+00       4.69122195e+00      -1.00000000e+00      -1.85530621e-01
      2.01000000e+03       1.32656291e+01       1.84768459e+00       1.14179445e+01      -1.00000000e+00      -1.39763103e-01
      2.02000000e+03       1.32646723e+01       1.06479127e+01       2.61675954e+00      -1.00000000e+00      -9.40971435e-02
      2.03000000e+03       1.32651261e+01       6.77459437e+00       6.49053176e+00      -1.00000000e+00      -4.85416108e-02
      2.04000000e+03       1.32655288e+01       2.24783335e+00       1.10176955e+01      -1.00000000e+00      -3.04017494e-03
      2.05000000e+03       1.32645188e+01       1.26354607e+01       6.29058080e-01      -1.00000000e+00       4.24866129e-02
      2.06000000e+03       1.32654544e+01       3.23623596e+00       1.00292184e+01      -1.00000000e+00       8.80743878e-02
      2.07000000e+03       1.32652381e+01       5.19249759e+00       8.07274054e+00      -1.00000000e+00       1.33721706e-01
      2.08000000e+03       1.32645728e+01       1.22816821e+01       9.82890723e-01      -1.00000000e+00       1.79487207e-01
      2.09000000e+03       1.32656851e+01       5.39148937e-01       1.27265362e+01      -1.00000000e+00       2.25433482e-01
      2.10000000e+03       1.32648590e+01       9.54470610e+00       3.72015293e+00      -1.00000000e+00       2.71550106e-01
      2.11000000e+03       1.32648710e+01       8.63035356e+00       4.63451743e+00      -1.00000000e+00       3.17903860e-01
      2.12000000e+03       1.32656341e+01       1.77009959e+00       1.14955346e+01      -1.00000000e+00       3.64486338e-01
      2.13000000e+03       1.32646702e+01       1.07407708e+01       2.52389937e+00      -1.00000000e+00       4.11320136e-01
      2.14000000e+03       1.32651274e+01       6.67428598e+00       6.59084140e+00      -1.00000000e+00       4.58407683e-01
      2.15000000e+03       1.32655239e+01       2.42178737e+00       1.08437365e+01      -1.00000000e+00       5.05742543e-01
      2.16000000e+03       1.32645310e+01       1.23951518e+01       8.69379185e-01      -1.00000000e+00       5.53341810e-01
      2.17000000e+03       1.32654347e+01       3.56182066e+00       9.70361407e+00      -1.00000000e+00       6.01193850e-01
      2.18000000e+03       1.32652585e+01       4.89621709e+00       8.36904142e+00      -1.00000000e+00       6.49275420e-01
      2.19000000e+03       1.32645596e+01       1.24991571e+01       7.65402503e-01      -1.00000000e+00       6.97576813e-01
      2.20000000e+03       1.32656858e+01       4.99137564e-01       1.27665483e+01      -1.00000000e+00       7.46072245e-01
      2.21000000e+03       1.32648688e+01       9.46376694e+00       3.80110181e+00      -1.00000000e+00       7.94742531e-01
      2.22000000e+03       1.32648577e+01       8.80249863e+00       4.46235910e+00      -1.00000000e+00       8.43571280e-01
      2.23000000e+03       1.32656432e+01       1.62436103e+00       1.16412821e+01      -1.00000000e+00       8.92544123e-01
      2.24000000e+03       1.32646679e+01       1.08650159e+01       2.39965195e+00      -1.00000000e+00       9.41646230e-01
      2.25000000e+03       1.32651267e+01       6.57615543e+00       6.68897125e+00      -1.00000000e+00       9.90858851e-01
      2.26000000e+03       1.32655201e+01       2.58721834e+00       1.06783017e+01      -1.00000000e+00       1.04016973e+00
      2.27000000e+03       1.32645438e+01       1.21577281e+01       1.10681570e+00      -1.00000000e+00       1.08956982e+00
      2.28000000e+03       1.32654150e+01       3.86662001e+00       9.39879503e+00      -1.00000000e+00       1.13904527e+00
      2.29000000e+03       1.32652776e+01       4.63335360e+00       8.63192399e+00      -1.00000000e+00       1.18858755e+00
      2.30000000e+03       1.32645498e+01       1.26472950e+01       6.17254832e-01      -1.00000000e+00       1.23819027e+00
      2.31000000e+03       1.32656824e+01       5.28553782e-01       1.27371286e+01      -1.00000000e+00       1.28784226e+00
      2.32000000e+03       1.32648825e+01       9.30165277e+00       3.96322968e+00      -1.00000000e+00       1.33753985e+00
      2.33000000e+03       1.32648416e+01       9.03114352e+00       4.23369809e+00      -1.00000000e+00       1.38727553e+00
      2.34000000e+03       1.32656545e+01       1.42102143e+00       1.18446331e+01      -1.00000000e+00       1.43704571e+00
      2.35000000e+03       1.32646636e+01       1.10224051e+01       2.24225854e+00      -1.00000000e+00       1.48684603e+00
      2.36000000e+03       1.32651277e+01       6.44751651e+00       6.81761117e+00      -1.00000000e+00       1.53667243e+00
      2.37000000e+03       1.32655159e+01       2.74907536e+00       1.05164405e+01      -1.00000000e+00       1.58652231e+00
      2.38000000e+03       1.32645553e+01       1.19409508e+01       1.32360455e+00      -1.00000000e+00       1.63639217e+00
      2.39000000e+03       1.32653981e+01       4.11589507e+00       9.14950308e+00      -1.00000000e+00       1.68627917e+00
      2.40000000e+03       1.32652928e+01       4.43532608e+00       8.82996677e+00      -1.00000000e+00       1.73618143e+00
      2.41000000e+03       1.32645440e+01       1.27167539e+01       5.47790098e-01      -1.00000000e+00       1.78609703e+00
      2.42000000e+03       1.32656754e+01       6.27233629e-01       1.26384418e+01      -1.00000000e+00       1.83602370e+00
      2.43000000e+03       1.32648991e+01       9.07341209e+00       4.19148699e+00      -1.00000000e+00       1.88596101e+00
      2.44000000e+03       1.32648231e+01       9.30848162e+00       3.95634153e+00      -1.00000000e+00       1.93590678e+00
